Date,Open,Close,Prev Close,Volume
02-Jan-96,1.0375,1.0375,1.125,39999
03-Jan-96,1.075,1.075,1.0375,19999
04-Jan-96,1.075,1.075,1.075,119999
09-Jan-96,1.0825,1.075,1.075,39999
10-Jan-96,1.075,1.0765,1.075,59999
11-Jan-96,1.0765,1.075,1.0765,79999
12-Jan-96,1.075,1.075,1.075,19999
16-Jan-96,1.05,1.05,1.075,19999
18-Jan-96,1.05,1.07,1.05,19999
19-Jan-96,1.055,1.05,1.07,39999
22-Jan-96,1.030125,1.07,1.05,99999
23-Jan-96,1.07,1.05,1.07,79999
24-Jan-96,1.0475,1.05,1.05,39999
25-Jan-96,1.04875,1.05,1.05,619999
29-Jan-96,1.0375,1.05,1.05,439999
30-Jan-96,1.05,1.041375,1.05,119999
02-Feb-96,1.0625,1.075,1.041375,39999
06-Feb-96,1.05,1.05,1.075,79999
12-Feb-96,1.07475,1.07475,1.05,39999
16-Feb-96,1.125,1.125,1.07475,59999
26-Feb-96,1.125,1.125,1.125,19999
27-Feb-96,1.1,1.0875,1.125,39999
28-Feb-96,1.100125,1.125,1.0875,79999
01-Mar-96,1.125,1.125,1.125,19999
04-Mar-96,1.1,1.125,1.125,39999
08-Mar-96,1.1125,1.11875,1.125,39999
12-Mar-96,1.125,1.125,1.11875,19999
13-Mar-96,1.050125,1.050125,1.125,399999
15-Mar-96,1.075,1.065,1.050125,59999
18-Mar-96,1.0875,1.1,1.065,59999
19-Mar-96,1.125,1.100125,1.1,59999
26-Mar-96,1.1,1.1125,1.100125,39999
27-Mar-96,1.1225,1.1225,1.1125,19999
29-Mar-96,1.1,1.1,1.1225,19999
01-Apr-96,1.1,1.1,1.1,39999
02-Apr-96,1.1,1.11,1.1,59999
03-Apr-96,1.1,1.1,1.11,399999
04-Apr-96,1.1,1.1,1.1,19999
08-Apr-96,1.1,1.1,1.1,19999
09-Apr-96,1.1,1.1,1.1,19999
10-Apr-96,1.125,1.125,1.1,19999
11-Apr-96,1.1,1.1,1.125,179999
12-Apr-96,1.105,1.100125,1.1,199999
15-Apr-96,1.100125,1.100125,1.100125,159999
16-Apr-96,1.1025,1.095,1.100125,59999
17-Apr-96,1.1,1.1,1.095,19999
18-Apr-96,1.125,1.135,1.1,79999
23-Apr-96,1.2,1.225,1.135,59999
24-Apr-96,1.305,1.3225,1.225,79999
25-Apr-96,1.35,1.341875,1.3225,119999
26-Apr-96,1.315,1.32,1.341875,39999
29-Apr-96,1.4125,1.4125,1.32,19999
30-Apr-96,1.425,1.325,1.4125,79999
01-May-96,1.345,1.35,1.325,39999
02-May-96,1.3025,1.3475,1.35,39999
03-May-96,1.31,1.3025,1.3475,39999
06-May-96,1.3,1.3,1.3025,59999
07-May-96,1.3025,1.3025,1.3,39999
09-May-96,1.3125,1.3,1.3025,59999
10-May-96,1.3,1.25,1.3,59999
14-May-96,1.245,1.245,1.25,39999
16-May-96,1.3075,1.3125,1.245,39999
17-May-96,1.3,1.3,1.3125,19999
21-May-96,1.2375,1.29625,1.3,39999
22-May-96,1.225,1.225,1.29625,19999
24-May-96,1.25,1.25,1.225,39999
28-May-96,1.25,1.1275,1.25,79999
29-May-96,1.15,1.15,1.1275,379999
