Date,Open,Close,Prev Close,Volume
01-Nov-00,71.68,70.003998,70.896004,806712
02-Nov-00,69.599998,71.472,70.003998,818462
03-Nov-00,71.919998,74.211998,71.472,2553975
06-Nov-00,73.648003,73.223999,74.211998,925987
07-Nov-00,72.879997,74.176003,73.223999,1126650
08-Nov-00,74.32,79.232002,74.176003,5977775
09-Nov-00,78.804001,79.419998,79.232002,2937712
10-Nov-00,79.839996,78.928001,79.419998,1327337
13-Nov-00,78.559998,76.884003,78.928001,1616787
14-Nov-00,77.040001,80.264,76.884003,2727975
15-Nov-00,81.599998,80.924004,80.264,3246400
16-Nov-00,81.599998,79.164001,80.924004,1516750
17-Nov-00,78.080002,78.031998,79.164001,2591025
20-Nov-00,76.403999,77.396004,78.031998,1391037
21-Nov-00,76.800003,77.804001,77.396004,2155175
22-Nov-00,76.879997,78.204002,77.804001,994087
23-Nov-00,77.615997,79.008003,78.204002,1434075
24-Nov-00,79.839996,79.723999,79.008003,2350200
27-Nov-00,80.344002,81.748001,79.723999,2220150
28-Nov-00,81.599998,85.096001,81.748001,2875212
29-Nov-00,84.800003,82.807999,85.096001,1355350
30-Nov-00,82.807999,79.112,82.807999,2512337
01-Dec-00,78.440002,82.084,79.112,3513512
04-Dec-00,82.639999,81.267998,82.084,1018025
05-Dec-00,81.587997,81.584,81.267998,1591937
06-Dec-00,84.720001,81.332001,81.584,781675
07-Dec-00,81.208,81.031998,81.332001,878812
08-Dec-00,81.519997,80.963997,81.031998,995075
11-Dec-00,81.440002,81.120003,80.963997,1551187
12-Dec-00,81.599998,86.108002,81.120003,5238350
13-Dec-00,86.400002,87.480003,86.108002,3852112
14-Dec-00,87.599998,87.096001,87.480003,1845437
15-Dec-00,86.559998,83.655998,87.096001,2515187
18-Dec-00,82,82.276001,83.655998,1431050
19-Dec-00,82.720001,80.087997,82.276001,1614950
20-Dec-00,80,78.003998,80.087997,2068212
21-Dec-00,77.040001,79.139999,78.003998,1990912
22-Dec-00,79.615997,76.875999,79.139999,1477750
26-Dec-00,77.599998,74.811996,76.875999,1701512
27-Dec-00,73.919998,72.912003,74.811996,1788362
28-Dec-00,74.800003,79.440002,72.912003,3252712
29-Dec-00,79.991997,83.515999,79.440002,4623950
01-Jan-01,82.800003,82.136002,83.515999,1904687
02-Jan-01,81.720001,83.276001,82.136002,2020037
03-Jan-01,82.800003,85.323997,83.276001,4684975
04-Jan-01,87.019997,84.211998,85.323997,3727962
05-Jan-01,84.639999,85.984001,84.211998,1971950
08-Jan-01,85.599998,88.367996,85.984001,4730537
09-Jan-01,88.096001,87.811996,88.367996,2218387
10-Jan-01,89.519997,86.227997,87.811996,1648887
11-Jan-01,87.120003,87.047997,86.227997,1834075
12-Jan-01,87.68,85.748001,87.047997,2413000
15-Jan-01,85.360001,86.800003,85.748001,1314375
16-Jan-01,87.199997,86.335999,86.800003,1232025
17-Jan-01,86.800003,85.947998,86.335999,693487
18-Jan-01,85.804001,86.132004,85.947998,318775
19-Jan-01,86.559998,86.367996,86.132004,1147950
22-Jan-01,86.800003,87.468002,86.367996,1860850
23-Jan-01,87.839996,87.924004,87.468002,1557512
24-Jan-01,88.480003,87.727997,87.924004,781275
25-Jan-01,88.32,86.632004,87.727997,1208025
29-Jan-01,85.599998,85.068001,86.632004,767625
30-Jan-01,85.519997,87.447998,85.068001,1375337
31-Jan-01,89.68,89.987999,87.447998,3065350
01-Feb-01,90.080002,89.667999,89.987999,2034937
02-Feb-01,89.919998,92.403999,89.667999,3215137
05-Feb-01,92.639999,93.18,92.403999,2322825
06-Feb-01,93.839996,93.952003,93.18,1760737
07-Feb-01,95.199997,93.804001,93.952003,1904962
08-Feb-01,94,93.571999,93.804001,646575
09-Feb-01,92.959999,94.012001,93.571999,1928862
12-Feb-01,94.639999,95.272003,94.012001,1476775
13-Feb-01,95.552002,96.120003,95.272003,2042575
14-Feb-01,95.919998,95.431999,96.120003,1490250
15-Feb-01,95.991997,95.244003,95.431999,559762
16-Feb-01,95.996002,94.227997,95.244003,844250
19-Feb-01,94.239998,93.036003,94.227997,681962
20-Feb-01,93.599998,92.524002,93.036003,850050
21-Feb-01,92.099998,90.127998,92.524002,1072787
22-Feb-01,88.959999,88.400002,90.127998,1372887
23-Feb-01,89.199997,84.748001,88.400002,1934887
26-Feb-01,83.367996,82.008003,84.748001,1413837
27-Feb-01,83.080002,81.704002,82.008003,2020537
28-Feb-01,81.435997,80.543999,81.704002,2440300
01-Mar-01,82.32,85.136002,80.543999,2107112
02-Mar-01,86.400002,84.064003,85.136002,1009012
05-Mar-01,83.996002,81.239998,84.064003,1568287
07-Mar-01,82.959999,81.584,81.239998,1022575
08-Mar-01,82.167999,82.068001,81.584,620587
09-Mar-01,81.919998,79.907997,82.068001,990262
12-Mar-01,79.996002,77.015999,79.907997,1850575
13-Mar-01,70.959999,74.276001,77.015999,1475012
14-Mar-01,73.599998,77.851997,74.276001,746337
15-Mar-01,76,80.143997,77.851997,1426975
16-Mar-01,79.279999,77.264,80.143997,1141912
19-Mar-01,76.800003,75.568001,77.264,507787
20-Mar-01,76.800003,77.047997,75.568001,677350
21-Mar-01,75.360001,79.183998,77.047997,582675
22-Mar-01,79.199997,79.587997,79.183998,645850
23-Mar-01,79.599998,79.540001,79.587997,964475
26-Mar-01,80.720001,78.903999,79.540001,240875
27-Mar-01,79.519997,79.975998,78.903999,530987
28-Mar-01,80.800003,83.279999,79.975998,467300
29-Mar-01,82.167999,81.767998,83.279999,352712
30-Mar-01,80.804001,79.848,81.767998,509075
02-Apr-01,78.480003,77.592003,79.848,381325
03-Apr-01,76.800003,80.652,77.592003,443887
04-Apr-01,79.599998,80.440002,80.652,340012
06-Apr-01,81.599998,81.148003,80.440002,709125
09-Apr-01,80.160004,79.195999,81.148003,545050
10-Apr-01,79.984001,79.475998,79.195999,439675
11-Apr-01,78.879997,73.316002,79.475998,847512
12-Apr-01,70.400002,72.980003,73.316002,986387
16-Apr-01,70.160004,73.664001,72.980003,348062
17-Apr-01,73.120003,77.959999,73.664001,704437
18-Apr-01,78.800003,80.823997,77.959999,643162
19-Apr-01,81.919998,81.468002,80.823997,3024075
20-Apr-01,82.400002,88.767998,81.468002,4185850
23-Apr-01,89.552002,87.944,88.767998,2231700
24-Apr-01,86.800003,93.624001,87.944,1997675
25-Apr-01,91.199997,89.888,93.624001,555375
26-Apr-01,91.996002,87.496002,89.888,505912
27-Apr-01,86,89.155998,87.496002,2080425
30-Apr-01,85.68,91.872002,89.155998,1144862
02-May-01,93.519997,89.848,91.872002,501187
03-May-01,90,86.524002,89.848,449400
04-May-01,86.400002,88.683998,86.524002,570062
07-May-01,89.760002,87.559998,88.683998,290375
08-May-01,88.316002,86.571999,87.559998,484062
09-May-01,87.599998,90.424004,86.571999,1450225
10-May-01,90.807999,89.019997,90.424004,704275
11-May-01,88.720001,85.164001,89.019997,897362
14-May-01,85.599998,85.867996,85.164001,614275
15-May-01,85.599998,86.127998,85.867996,664487
16-May-01,86.400002,88.152,86.127998,1195862
17-May-01,89.519997,89.912003,88.152,1836875
18-May-01,90.559998,89.260002,89.912003,878937
21-May-01,89.760002,90.267998,89.260002,993387
22-May-01,91.120003,90.900002,90.267998,926400
23-May-01,90.800003,90.367996,90.900002,573950
24-May-01,90.400002,88.396004,90.367996,678025
25-May-01,88.720001,85.751999,88.396004,3780337
28-May-01,86,88.307999,85.751999,1158025
29-May-01,88.711998,88.828003,88.307999,869687
30-May-01,90.080002,89.132004,88.828003,873762
31-May-01,88.18,88.531998,89.132004,541912
01-Jun-01,88.400002,89.339996,88.531998,929375
04-Jun-01,89.839996,89.276001,89.339996,715050
05-Jun-01,89.120003,87.963997,89.276001,507587
06-Jun-01,87.199997,88.323997,87.963997,303825
07-Jun-01,88.400002,87.160004,88.323997,417937
08-Jun-01,87.279999,86.739998,87.160004,322325
11-Jun-01,87.199997,89.564003,86.739998,1580137
12-Jun-01,89.919998,89.459999,89.564003,582962
13-Jun-01,89.919998,89.348,89.459999,274612
14-Jun-01,88.919998,89.115997,89.348,332887
15-Jun-01,88.648003,88,89.115997,595675
18-Jun-01,87.620003,87.167999,88,516862
19-Jun-01,86.580002,86.412003,87.167999,372412
20-Jun-01,87.199997,87.047997,86.412003,165000
21-Jun-01,87.199997,86.82,87.047997,99512
22-Jun-01,86.720001,87.096001,86.82,289687
25-Jun-01,86.639999,86.772003,87.096001,189875
26-Jun-01,87.519997,89.807999,86.772003,976662
27-Jun-01,90,87.720001,89.807999,917487
28-Jun-01,87.199997,89.043999,87.720001,491475
29-Jun-01,89.199997,91.444,89.043999,1087087
02-Jul-01,89.599998,90.944,91.444,1031512
03-Jul-01,87.643997,88.112,90.944,793687
04-Jul-01,88.959999,87.480003,88.112,101137
05-Jul-01,89.199997,85.304001,87.480003,493912
06-Jul-01,85.599998,85.344002,85.304001,141875
09-Jul-01,87.959999,86.223999,85.344002,215887
10-Jul-01,86,90.112,86.223999,853425
11-Jul-01,88.800003,88.924004,90.112,397287
12-Jul-01,89.599998,89.643997,88.924004,326525
13-Jul-01,90.239998,91.704002,89.643997,1343837
16-Jul-01,92,90.848,91.704002,397875
17-Jul-01,87.608002,88.699997,90.848,98400
18-Jul-01,89.279999,88.912003,88.699997,156912
19-Jul-01,88.480003,84.667999,88.912003,1293650
20-Jul-01,85.599998,84.199997,84.667999,512737
23-Jul-01,85.599998,85.468002,84.199997,6312
24-Jul-01,84.800003,86.575996,85.468002,437425
25-Jul-01,86.232002,85.036003,86.575996,186962
26-Jul-01,85.599998,87.115997,85.036003,514675
27-Jul-01,86.800003,85.372002,87.115997,587637
30-Jul-01,85.040001,86.176003,85.372002,166437
31-Jul-01,85.767998,85.639999,86.176003,165712
01-Aug-01,85.288002,85.304001,85.639999,598150
02-Aug-01,86.400002,85.708,85.304001,311875
