Date,Open,Close,Prev Close,Volume
22-Aug-07,100.074852,98.160973,98.16097,9035617
23-Aug-07,99.521957,99.054115,98.160973,10991874
24-Aug-07,99.904732,100.24498,99.054115,2850773
27-Aug-07,102.626701,105.773972,100.24498,5506981
28-Aug-07,107.17749,103.817558,105.773972,2921100
29-Aug-07,100.755348,103.05201,103.817558,1921540
30-Aug-07,104.710709,103.264664,103.05201,2327326
31-Aug-07,103.775032,106.071686,103.264664,5906885
03-Sep-07,106.326874,114.365189,106.071686,10284953
04-Sep-07,117.129684,112.79155,114.365189,3297286
05-Sep-07,114.833023,110.367294,112.79155,1704549
06-Sep-07,110.579948,112.96167,110.367294,2128126
07-Sep-07,113.04673,112.536362,112.96167,2144208
10-Sep-07,111.430565,114.02494,112.536362,1810524
11-Sep-07,114.918083,115.981354,114.02494,2779364
12-Sep-07,117.384872,117.895241,115.981354,3316154
13-Sep-07,117.512459,118.320541,117.895241,2373553
14-Sep-07,118.873444,115.641106,118.320541,1229361
17-Sep-07,115.68364,115.088211,115.641106,483285
18-Sep-07,119.086098,116.789436,115.088211,815666
19-Sep-07,118.915977,119.043571,116.789436,1679631
20-Sep-07,119.511406,119.766594,119.043571,1478604
21-Sep-07,119.936714,122.786278,119.766594,2769416
24-Sep-07,123.254112,126.146202,122.786278,3146805
25-Sep-07,125.933548,122.53109,126.146202,1061055
26-Sep-07,124.189789,122.871338,122.53109,629669
27-Sep-07,123.339172,121.212639,122.871338,1670373
28-Sep-07,121.637947,126.528976,121.212639,1608415
01-Oct-07,126.954285,124.274849,126.528976,1091725
03-Oct-07,126.316322,120.574677,124.274849,1322027
04-Oct-07,120.787331,118.490669,120.574677,1083382
05-Oct-07,118.873444,114.535309,118.490669,604416
08-Oct-07,115.93882,106.071686,114.535309,971117
09-Oct-07,104.200333,110.707542,106.071686,3378701
10-Oct-07,112.111053,110.32476,110.707542,1941636
11-Oct-07,111.302971,109.856926,110.32476,793287
12-Oct-07,109.856926,106.071686,109.856926,1700448
15-Oct-07,107.17749,110.665009,106.071686,793452
16-Oct-07,109.729332,111.302971,110.665009,1225923
17-Oct-07,98.586273,108.070633,111.302971,1143945
18-Oct-07,108.878716,105.136009,108.070633,1038773
19-Oct-07,107.17749,104.327927,105.136009,1248642
22-Oct-07,103.009476,104.030212,104.327927,328671
23-Oct-07,104.625641,109.00631,104.030212,764098
24-Oct-07,110.579948,109.389091,109.00631,926191
25-Oct-07,110.112114,106.539528,109.389091,1225910
26-Oct-07,107.390144,110.579948,106.539528,3232231
29-Oct-07,112.281181,110.622482,110.579948,790725
30-Oct-07,110.579948,112.493835,110.622482,3019568
31-Oct-07,110.707542,109.601746,112.493835,2984219
01-Nov-07,111.132851,106.156754,109.601746,2114443
02-Nov-07,103.817558,107.390144,106.156754,1205560
05-Nov-07,107.26255,108.666061,107.390144,1212086
06-Nov-07,108.453407,109.559212,108.666061,1800257
07-Nov-07,110.579948,107.560265,109.559212,410513
08-Nov-07,105.476257,107.305084,107.560265,453620
12-Nov-07,103.689964,105.391197,107.305084,275733
13-Nov-07,105.561317,108.793655,105.391197,1113312
14-Nov-07,111.132851,112.70649,108.793655,2220706
15-Nov-07,111.047791,114.918083,112.70649,2129111
16-Nov-07,113.982407,115.896294,114.918083,1047129
19-Nov-07,119.001038,119.89418,115.896294,2156959
20-Nov-07,119.086098,115.343391,119.89418,1137362
21-Nov-07,114.833023,107.560265,115.343391,1037917
22-Nov-07,108.028107,107.26255,107.560265,2023403
23-Nov-07,108.878716,104.583115,107.26255,1528769
26-Nov-07,107.17749,105.561317,104.583115,1028266
27-Nov-07,105.476257,104.965889,105.561317,3327691
28-Nov-07,106.326874,107.134956,104.965889,3081368
29-Nov-07,112.196114,112.493835,107.134956,4162457
30-Nov-07,113.812286,115.088211,112.493835,1960983
03-Dec-07,116.108948,115.003143,115.088211,1443131
04-Dec-07,115.68364,114.02494,115.003143,716065
05-Dec-07,115.258331,116.279068,114.02494,1283640
06-Dec-07,118.235481,117.214745,116.279068,2362984
07-Dec-07,118.533195,119.97924,117.214745,3471440
10-Dec-07,122.488556,120.617203,119.97924,1589904
11-Dec-07,120.617203,122.403496,120.617203,2162856
12-Dec-07,121.212639,124.019669,122.403496,2024033
13-Dec-07,124.019669,120.914925,124.019669,1009254
14-Dec-07,120.787331,121.552879,120.914925,1119888
17-Dec-07,120.787331,113.812286,121.552879,722291
18-Dec-07,114.407715,114.833023,113.812286,598519
19-Dec-07,116.534256,112.153587,114.833023,709088
20-Dec-07,113.897346,111.345505,112.153587,569111
24-Dec-07,113.982407,112.96167,111.345505,773113
26-Dec-07,113.982407,114.790489,112.96167,688306
27-Dec-07,115.428452,111.983467,114.790489,2120371
28-Dec-07,111.473099,114.620369,111.983467,458298
31-Dec-07,115.258331,115.556046,114.620369,465543
01-Jan-08,115.68364,120.489616,115.556046,1211639
02-Jan-08,122.488556,125.5933,120.489616,3200934
03-Jan-08,124.870277,122.786278,125.5933,1750943
