Date,Open,Close,Prev Close,Volume
08-Nov-04,64,62.666664,62.95833,82638332
09-Nov-04,62.583332,62.75,62.666664,44953063
10-Nov-04,62.916664,62.541664,62.75,20896119
11-Nov-04,62.791664,62.041664,62.541664,19153711
12-Nov-04,62.5,62.208332,62.041664,5104155
16-Nov-04,62.25,61.375,62.208332,15905272
17-Nov-04,61.416664,61.333332,61.375,24043420
18-Nov-04,62.5,61.375,61.333332,21545230
19-Nov-04,61.375,61.291664,61.375,19074889
22-Nov-04,61.333332,62.041664,61.291664,33741682
23-Nov-04,62.5,63.208332,62.041664,35706926
24-Nov-04,63.791664,64.833336,63.208332,36985500
25-Nov-04,64.916664,64.208336,64.833336,28246130
29-Nov-04,64.333336,64.416664,64.208336,17041910
30-Nov-04,64.916664,65.916664,64.416664,47944693
01-Dec-04,66.25,66.416664,65.916664,40466184
02-Dec-04,67.083336,67.041664,66.416664,21840421
03-Dec-04,67.291664,66.333336,67.041664,15302190
06-Dec-04,68,66.583336,66.333336,13179942
07-Dec-04,66.833336,67.041664,66.583336,25779588
08-Dec-04,67.25,66.666664,67.041664,26046708
09-Dec-04,66.583336,66.666664,66.666664,11302275
10-Dec-04,68,65.833336,66.666664,11900146
13-Dec-04,65.958336,66.333336,65.833336,8461089
14-Dec-04,66.75,68,66.333336,19229175
15-Dec-04,68.333336,70.083336,68,28750713
16-Dec-04,70.416664,69.833336,70.083336,11662995
17-Dec-04,70.083336,69.166664,69.833336,10503541
20-Dec-04,69.166664,69.375,69.166664,7543022
21-Dec-04,69.583336,70.416664,69.375,12386305
22-Dec-04,70.791664,69.291664,70.416664,10146313
23-Dec-04,69.166664,69.375,69.291664,6996610
24-Dec-04,69.791664,69.708336,69.375,6717558
27-Dec-04,69.583336,70.875,69.708336,13158428
28-Dec-04,71.208336,72.458336,70.875,12664876
29-Dec-04,72.5,72.541664,72.458336,19708872
30-Dec-04,72.625,71.375,72.541664,19720972
31-Dec-04,71.75,72.708336,71.375,7890946
03-Jan-05,73.333336,73.75,72.708336,12163233
04-Jan-05,73.875,74,73.75,13687440
05-Jan-05,73.708336,70.708336,74,17104466
06-Jan-05,70.625,68.916664,70.708336,22095028
07-Jan-05,69.916664,69.458336,68.916664,9361992
10-Jan-05,73.333336,69.541664,69.458336,8200237
11-Jan-05,69.583336,68.166664,69.541664,9977935
12-Jan-05,67.5,65.875,68.166664,17880980
13-Jan-05,66.916664,68.166664,65.875,13217640
14-Jan-05,68.625,67.625,68.166664,12506623
17-Jan-05,68.333336,67.708336,67.625,11141163
18-Jan-05,67.916664,67.791664,67.708336,7756406
19-Jan-05,67.5,66.5,67.791664,10792112
20-Jan-05,66.666664,65.208336,66.5,10544514
24-Jan-05,70.583336,65.041664,65.208336,4581762
25-Jan-05,65.416664,67.333336,65.041664,22563696
27-Jan-05,67.916664,66.583336,67.333336,13667186
28-Jan-05,67.291664,68.541664,66.583336,15215167
31-Jan-05,68.75,72.083336,68.541664,34446121
01-Feb-05,72.5,74.291664,72.083336,51985410
02-Feb-05,74.583336,74.791664,74.291664,34264606
03-Feb-05,75.166664,76.541664,74.791664,21975579
04-Feb-05,77.041664,76.458336,76.541664,26055172
07-Feb-05,77.833336,77.166664,76.458336,21897768
08-Feb-05,77.5,76.125,77.166664,14936902
09-Feb-05,76.583336,76.625,76.125,10829342
10-Feb-05,78.166664,76.708336,76.625,11229171
11-Feb-05,77.041664,76.791664,76.708336,7557026
14-Feb-05,77.25,76.708336,76.791664,7011639
15-Feb-05,76.916664,77.208336,76.708336,19604012
16-Feb-05,77.5,76.75,77.208336,14322358
17-Feb-05,76.666664,77,76.75,12975904
18-Feb-05,77.25,77.75,77,16123810
21-Feb-05,77.958336,77,77.75,9124350
22-Feb-05,77.125,77.208336,77,7732782
23-Feb-05,77.5,79.083336,77.208336,17505744
24-Feb-05,79.583336,78.208336,79.083336,18325854
25-Feb-05,78.291664,77.083336,78.208336,9350716
28-Feb-05,77.291664,77.5,77.083336,11375136
01-Mar-05,77.916664,77.5,77.5,6108627
02-Mar-05,77.375,77.833336,77.5,5037324
03-Mar-05,77.875,78.291664,77.833336,4743553
04-Mar-05,78.458336,78.291664,78.291664,7437644
07-Mar-05,78.375,76.833336,78.291664,13698188
08-Mar-05,77.916664,78.25,76.833336,10172664
09-Mar-05,78.541664,77.083336,78.25,8272939
10-Mar-05,77.25,77.541664,77.083336,5171821
11-Mar-05,77.833336,77.916664,77.541664,6961393
14-Mar-05,77.833336,77.5,77.916664,3428025
15-Mar-05,77.666664,76.458336,77.5,5229544
16-Mar-05,76.625,76.125,76.458336,2940363
17-Mar-05,76.25,75.041664,76.125,3161128
18-Mar-05,75,74.75,75.041664,5950956
21-Mar-05,74.916664,73.458336,74.75,2526499
22-Mar-05,73.583336,71.416664,73.458336,6265648
23-Mar-05,79.583336,69.958336,71.416664,7610011
24-Mar-05,69.583336,70.083336,69.958336,6350264
28-Mar-05,71.166664,71.75,70.083336,6776629
29-Mar-05,72.458336,70.625,71.75,6381501
30-Mar-05,71.166664,71.125,70.625,4986117
31-Mar-05,71.458336,71.083336,71.125,7579984
01-Apr-05,82.5,73,71.083336,5282652
04-Apr-05,72.958336,71.666664,73,7192185
05-Apr-05,72.333336,71.625,71.666664,7638286
06-Apr-05,71.666664,70.833336,71.625,5135911
07-Apr-05,70.833336,70.875,70.833336,3493468
08-Apr-05,71.25,71.541664,70.875,10626394
11-Apr-05,71.666664,70.833336,71.541664,3743150
12-Apr-05,71.041664,71.25,70.833336,2742658
13-Apr-05,71.458336,71.75,71.25,9294199
15-Apr-05,71.25,70,71.75,7040632
18-Apr-05,69.166664,69.208336,70,5813714
19-Apr-05,69.541664,69.5,69.208336,4192336
20-Apr-05,69.666664,70.458336,69.5,3868274
21-Apr-05,70.75,71.041664,70.458336,2150659
22-Apr-05,71.125,70.916664,71.041664,2223810
25-Apr-05,70.916664,71.625,70.916664,2630864
26-Apr-05,71.583336,71.458336,71.625,4058134
27-Apr-05,70.833336,70.416664,71.458336,2715512
28-Apr-05,70.416664,68,70.416664,15146318
29-Apr-05,67.958336,68.458336,68,6940116
02-May-05,68.666664,68.416664,68.458336,2775561
03-May-05,68.708336,68.375,68.416664,1882176
04-May-05,68.541664,68.375,68.375,2772879
05-May-05,68.666664,68.833336,68.375,2929875
06-May-05,68.833336,69.166664,68.833336,2120811
09-May-05,69.166664,70.25,69.166664,4601506
10-May-05,70.75,70.666664,70.25,4950649
11-May-05,71.166664,70.791664,70.666664,4892307
12-May-05,70.833336,70.583336,70.791664,2208519
13-May-05,70.416664,70.5,70.583336,2057976
16-May-05,70.833336,70.916664,70.5,3278509
17-May-05,70.5,69.833336,70.916664,1394779
18-May-05,69.916664,70.291664,69.833336,2263226
19-May-05,70.583336,70,70.291664,931623
20-May-05,70,69.833336,70,1914892
23-May-05,70,70.083336,69.833336,1451638
24-May-05,70.416664,69.875,70.083336,1410805
25-May-05,69.875,70,69.875,1504423
26-May-05,70.125,68.708336,70,11096572
27-May-05,69.166664,69.25,68.708336,4510701
30-May-05,69.916664,69,69.25,1597528
31-May-05,69.833336,69.583336,69,2384834
01-Jun-05,69.416664,69.625,69.583336,1894700
02-Jun-05,69.916664,68.625,69.625,2128778
03-Jun-05,68.625,69.333336,68.625,2940793
06-Jun-05,69.5,71.375,69.333336,14845281
07-Jun-05,72.583336,71.666664,71.375,3672279
08-Jun-05,72.083336,72.125,71.666664,3469869
09-Jun-05,72.291664,71.583336,72.125,2383323
10-Jun-05,72.083336,71.333336,71.583336,2814424
13-Jun-05,72,70.833336,71.333336,2927826
14-Jun-05,71.583336,69.166664,70.833336,5781656
15-Jun-05,69.208336,69.791664,69.166664,2040284
16-Jun-05,69.875,69.083336,69.791664,1268052
17-Jun-05,69.375,69.125,69.083336,2357138
20-Jun-05,69.916664,69.125,69.125,1709616
21-Jun-05,69.166664,69.125,69.125,2324115
22-Jun-05,69.583336,70.166664,69.125,5326227
23-Jun-05,70.416664,70.291664,70.166664,4694352
24-Jun-05,70.083336,71.291664,70.291664,4311288
27-Jun-05,69.375,70.583336,71.291664,4361748
28-Jun-05,70.708336,69.041664,70.583336,3276250
29-Jun-05,69.25,69.958336,69.041664,2680621
30-Jun-05,70.083336,69.166664,69.958336,6026152
01-Jul-05,69.583336,70.833336,69.166664,4060176
04-Jul-05,71.5,72.708336,70.833336,7433239
05-Jul-05,73.333336,71.75,72.708336,6334868
06-Jul-05,72.166664,74.416664,71.75,13292671
07-Jul-05,74.791664,72.666664,74.416664,7875871
08-Jul-05,73.291664,73.958336,72.666664,4128958
11-Jul-05,74.791664,75,73.958336,7688170
12-Jul-05,75.541664,75.208336,75,4935207
13-Jul-05,75.625,75,75.208336,4272448
14-Jul-05,75.333336,76.291664,75,7632706
15-Jul-05,75.041664,76.625,76.291664,6760866
18-Jul-05,76.875,76.625,76.625,3642909
19-Jul-05,75.916664,76.666664,76.625,3925934
20-Jul-05,77.083336,76.833336,76.666664,3236241
21-Jul-05,77.291664,76.75,76.833336,7763937
22-Jul-05,69.125,77.25,76.75,2693007
25-Jul-05,77.458336,81.041664,77.25,17576307
26-Jul-05,81.041664,79.125,81.041664,6376786
27-Jul-05,79.458336,78.583336,79.125,3460971
29-Jul-05,79.291664,78.166664,78.583336,15467214
01-Aug-05,78.583336,82,78.166664,12007342
02-Aug-05,82.5,82.458336,82,7836043
03-Aug-05,83.25,80.75,82.458336,5438194
04-Aug-05,80.75,80.083336,80.75,5839686
05-Aug-05,80.208336,80.416664,80.083336,4478028
08-Aug-05,80.458336,80.625,80.416664,6134382
09-Aug-05,81.041664,81.458336,80.625,10624269
10-Aug-05,80.833336,80.583336,81.458336,4850857
11-Aug-05,81.583336,80.875,80.583336,4261576
12-Aug-05,80.875,80.125,80.875,3501807
16-Aug-05,83.333336,80.791664,80.125,5892031
17-Aug-05,80.25,80.791664,80.791664,4096611
18-Aug-05,81.041664,81.166664,80.791664,6926876
19-Aug-05,81.416664,80.708336,81.166664,4346886
22-Aug-05,80.833336,80.666664,80.708336,3250418
23-Aug-05,80.833336,80.666664,80.666664,3695304
24-Aug-05,79.75,80.25,80.666664,3732639
25-Aug-05,80,80.791664,80.25,7767835
26-Aug-05,81.75,82.583336,80.791664,7039450
29-Aug-05,82.583336,82.583336,82.583336,3817153
30-Aug-05,83.208336,84.833336,82.583336,8507703
31-Aug-05,84.833336,85.041664,84.833336,5372242
01-Sep-05,85.416664,86.583336,85.041664,6211816
02-Sep-05,86.5,86.375,86.583336,4662752
05-Sep-05,86.791664,86.25,86.375,3683371
06-Sep-05,86.333336,85.958336,86.25,1581228
08-Sep-05,85,86.166664,85.958336,4046960
09-Sep-05,86.083336,85.541664,86.166664,1720358
12-Sep-05,85.416664,86.208336,85.541664,2604115
13-Sep-05,85.833336,85.833336,86.208336,1530318
14-Sep-05,85.5,85.375,85.833336,5520868
15-Sep-05,85.791664,85.25,85.375,2383270
16-Sep-05,85.5,86.75,85.25,7059681
19-Sep-05,86.666664,85.458336,86.75,4741778
20-Sep-05,85.5,86.333336,85.458336,4057971
21-Sep-05,86.666664,90,86.333336,10175421
22-Sep-05,89.583336,85.791664,90,4970695
23-Sep-05,85.833336,85.25,85.791664,3364087
26-Sep-05,85.833336,89.041664,85.25,3132052
27-Sep-05,89.166664,88.291664,89.041664,2480824
28-Sep-05,87.958336,91,88.291664,6013798
29-Sep-05,90.833336,89.708336,91,2768629
30-Sep-05,88.333336,88.291664,89.708336,3225936
03-Oct-05,89.125,88.291664,88.291664,3570984
04-Oct-05,88.333336,88.833336,88.291664,7038571
05-Oct-05,90.833336,89.958336,88.833336,6620883
06-Oct-05,89.166664,89.958336,89.958336,9196647
07-Oct-05,90.75,89.5,89.958336,3251436
10-Oct-05,89.916664,88,89.5,3053714
11-Oct-05,88.583336,87.666664,88,3357207
13-Oct-05,87.75,85.916664,87.666664,2054914
14-Oct-05,88,85.541664,85.916664,3225828
17-Oct-05,87.083336,84.208336,85.541664,2336038
18-Oct-05,87.083336,82.291664,84.208336,3121414
19-Oct-05,82.5,81.416664,82.291664,4909842
20-Oct-05,81.666664,82.166664,81.416664,5171348
21-Oct-05,82.5,81.5,82.166664,6006582
24-Oct-05,81.666664,81.166664,81.5,4344340
25-Oct-05,81.375,82.375,81.166664,4495058
26-Oct-05,81.5,79.916664,82.375,4181930
27-Oct-05,80.416664,78.166664,79.916664,11978725
28-Oct-05,77.583336,78.5,78.166664,5708278
31-Oct-05,78.625,80.958336,78.5,2851002
02-Nov-05,80.833336,81.25,80.958336,2447100
07-Nov-05,81.25,81.708336,81.25,2498920
08-Nov-05,82.333336,85.208336,81.708336,12596865
09-Nov-05,85.25,83.208336,85.208336,5372779
10-Nov-05,83.75,83.375,83.208336,3034269
11-Nov-05,84.166664,86.708336,83.375,6832394
14-Nov-05,87.083336,86.625,86.708336,1579156
16-Nov-05,86.041664,86.291664,86.625,1612423
17-Nov-05,86.666664,86.708336,86.291664,1163446
18-Nov-05,86.75,85.416664,86.708336,5514091
21-Nov-05,86,86.75,85.416664,5641333
22-Nov-05,86.75,86.25,86.75,2098209
23-Nov-05,85.833336,85.666664,86.25,2449347
24-Nov-05,85,85.458336,85.666664,1564448
